Season,Team,Place,Finish,ELO,Heritgae_Score,PPM,GF,GA,Wins,Finals,SF,QF,R16,Total,Section,Squad,MP,W,D,L,GF,GA,GD,Pts,xG,xGA,xGD,xGD/90,Attendance,Top Team Scorer,Goalkeeper,Notes,Lookup
2006,Werder Bremen,16,15,1800.887451,3,1.3,2,1.8,0,0,0,0,1,1,R16,de Club Crest Werder Bremen,10,4,1,5,20,18,2,13,,,,,37919,Johan Micoud - 4,Andreas Reinke,,Werder Bremen2006
2006,PSV,16,16,1836.893311,20,1.25,0.5,1.375,0,0,1,1,1,6,R16,nl Club Crest PSV Eindhoven,8,3,1,4,4,11,-7,10,,,,,33250,Jefferson Farfán - 2,Heurelho Gomes,,PSV2006
2006,Udinese,32,17,1704.764648,0,1.625,1.75,1.75,0,0,0,0,0,0,GR,it Club Crest Udinese,8,4,1,3,14,14,0,13,,,,,28133,Vincenzo Iaquinta - 4,Morgan De Sanctis,,Udinese2006
2006,Manchester Utd,32,18,1861.814453,42,1.5,1.125,0.5,0,0,1,4,6,6,GR,eng Club Crest Manchester Utd,8,3,3,2,9,4,5,12,,,,,64736,"Ryan Giggs, Paul Scholes... - 1",Edwin van der Sar,,Manchester Utd2006
2006,Thun,32,19,1475.356934,0,1.4,1.1,1.1,0,0,0,0,0,0,GR,ch Club Crest Thun,10,4,2,4,11,11,0,14,,,,,31011,"Adriano Pimenta, Nelson Ferreira... - 1",Eldin Jakupovi?,,Thun2006
2006,Betis,32,20,1739.906616,0,1.375,0.75,1.125,0,0,0,0,0,0,GR,es Club Crest Betis,8,3,2,3,6,9,-3,11,,,,,37333,"Arzu, Daniel Martín... - 1",Toni Doblas,,Betis2006
2006,Schalke 04,32,21,1753.335571,1,1.333333333,2,1.5,0,0,0,0,0,1,GR,de Club Crest Schalke 04,6,2,2,2,12,9,3,8,,,,,53804,Levan Kobiashvili - 3,Frank Rost,,Schalke 042006
2006,Club Brugge,32,22,1642.079468,2,1.25,0.875,1,0,0,0,0,0,2,GR,be Club Crest Club Brugge,8,3,1,4,7,8,-1,10,,,,,27753,"Boško Balaban, Javier Portillo - 2",Tomislav Butina,,Club Brugge2006
2006,Anderlecht,32,23,1647.537842,6,1.2,1,1,0,0,0,0,1,4,GR,be Club Crest Anderlecht,10,4,0,6,10,10,0,12,,,,,21649,Vincent Kompany - 1,Silvio Proto,,Anderlecht2006
2006,Artmedia,32,24,1471.431641,0,1.166666667,1.166666667,1.333333333,0,0,0,0,0,0,GR,sk Club Crest Artmedia,12,3,5,4,14,16,-2,14,,,,,14356,"Balázs Borbély, Ján Kozák - 2",Juraj ?obej,,Artmedia2006
2006,Rapid Wien,32,25,1536.983887,0,1,1.4,1.9,0,0,0,0,0,0,GR,at Club Crest Rapid Wien,10,3,1,6,14,19,-5,10,,,,,44600,Marek Kincl - 2,Helge Payer,,Rapid Wien2006
2006,Rosenborg,32,26,1547.255615,7,1,1.25,1.75,0,0,0,0,1,5,GR,no Club Crest Rosenborg,8,2,2,4,10,14,-4,8,,,,,21053,"Daniel Braaten, Thorstein Helstad... - 1",Espen Johnsen,,Rosenborg2006
2006,Lille,32,27,1771.356323,1,1,0.166666667,0.333333333,0,0,0,0,0,1,GR,fr Club Crest Lille,6,1,3,2,1,2,-1,6,,,,,59269,Milenko A?imovi? - 1,Tony Sylva,,Lille2006
2006,Panathinaikos,32,28,1641.716187,12,0.875,1.125,2.5,0,0,0,1,2,4,GR,gr Club Crest Panathinaikos,8,2,1,5,9,20,-11,7,,,,,45000,"Constantinos Charalambides, Ezequiel González... - 1",Mario Galinovi?,,Panathinaikos2006
2006,Porto,32,29,1708.720825,76,0.833333333,1.333333333,1.5,1,1,1,2,4,4,GR,pt Club Crest Porto,6,1,2,3,8,9,-1,5,,,,,38855,Pepe - 2,Vítor Baía,,Porto2006
2006,Olympiacos,32,30,1694.445313,6,0.666666667,1.166666667,2.166666667,0,0,0,0,0,6,GR,gr Club Crest Olympiacos,6,1,1,4,7,13,-6,4,,,,,30337,"Pantelis Kafes, Rivaldo - 2",Antonios Nikopolidis,,Olympiacos2006
2006,Fenerbahçe,32,31,1700.319092,2,0.666666667,1.166666667,2.333333333,0,0,0,0,0,2,GR,tr Club Crest Fenerbahçe,6,1,1,4,7,14,-7,4,,,,,44298,Alex - 3,Volkan Demirel,,Fenerbahçe2006
2006,Sparta Prague,32,32,1515.539185,11,0.333333333,0.333333333,1.5,0,0,0,0,3,5,GR,cz Club Crest Sparta Prague,6,0,2,4,2,9,-7,2,,,,,12382,"Miroslav Matušovi?, Martin Petráš - 1",Jaromír Blažek,,Sparta Prague2006
2005,Liverpool,1,1,1807.786499,8,1.933333333,1.333333333,0.666666667,0,0,0,1,1,2,W,eng Club Crest Liverpool,15,8,5,3,20,10,10,29,,,,,48916,Luis García - 5,Jerzy Dudek,,Liverpool2005
2005,Milan,2,2,1881.259277,74,2.307692308,1.769230769,0.692307692,1,1,1,2,3,4,F,it Club Crest Milan,13,9,3,2,23,9,14,30,,,,,78489,Hernán Crespo - 6,Dida,,Milan2005
2005,PSV,4,3,1797.530396,5,1.714285714,1.5,1.071428571,0,0,0,0,0,5,SF,nl Club Crest PSV Eindhoven,14,7,3,4,21,15,6,24,,,,,31758,"DaMarcus Beasley, Phillip Cocu - 3",Heurelho Gomes,,PSV2005
2005,Chelsea,4,4,1919.253174,22,1.666666667,1.75,1.083333333,0,0,1,2,2,2,SF,eng Club Crest Chelsea,12,6,2,4,21,13,8,20,,,,,39254,Didier Drogba - 5,Petr ?ech,,Chelsea2005
2005,Lyon,8,5,1872.858154,12,2.1,2.9,1.2,0,0,0,1,2,4,QF,fr Club Crest Lyon,10,6,3,1,29,12,17,21,,,,,39416,Sylvain Wiltord - 6,Grégory Coupet,,Lyon2005
2005,Juventus,8,6,1868.677612,38,2,1.25,0.583333333,0,1,1,1,3,4,QF,it Club Crest Juventus,12,7,3,2,15,7,8,24,,,,,29334,"Pavel Nedv?d, Alessandro Del Piero... - 2",Gianluigi Buffon,,Juventus2005
2005,Inter,8,7,1808.161865,16,1.833333333,1.916666667,1,0,0,1,1,1,2,QF,it Club Crest Inter,12,6,4,2,23,12,11,22,,,,,46356,Adriano - 7,Francesco Toldo,,Inter2005
2005,Bayern Munich,8,8,1836.174194,89,1.6,2,1.3,1,1,2,3,4,5,QF,de Club Crest Bayern Munich,10,5,1,4,20,13,7,16,,,,,54400,Roy Makaay - 7,Oliver Kahn,,Bayern Munich2005
2005,Real Madrid,16,9,1853.718628,163,2,1.7,1.1,2,2,4,5,5,5,R16,es Club Crest Real Madrid,10,6,2,2,17,11,6,20,,,,,67193,"Luís Figo, Raúl - 4",Iker Casillas,,Real Madrid2005
2005,Monaco,16,10,1832.695923,32,1.8,1.9,0.7,0,1,1,1,1,2,R16,fr Club Crest Monaco,10,6,0,4,19,7,12,18,,,,,15581,Javier Saviola - 4,Flavio Roma,,Monaco2005
2005,Manchester Utd,16,11,1875.944092,39,1.7,1.9,1.2,0,0,1,4,5,5,R16,eng Club Crest Manchester Utd,10,5,2,3,19,12,7,17,,,,,66849,Ruud van Nistelrooy - 8,Roy Carroll,,Manchester Utd2005
2005,Arsenal,16,12,1913.537598,21,1.625,1.625,1.125,0,0,0,2,4,5,R16,eng Club Crest Arsenal,8,3,4,1,13,9,4,13,,,,,35022,Thierry Henry - 5,Jens Lehmann,,Arsenal2005
2005,Barcelona,16,13,1904.650146,38,1.625,1.625,1.375,0,0,2,3,3,4,R16,es Club Crest Barcelona,8,4,1,3,13,11,2,13,,,,,67579,"Samuel Eto'o, Ronaldinho - 4",Víctor Valdés,,Barcelona2005
2005,Werder Bremen,16,14,1826.039185,0,1.625,1.75,2,0,0,0,0,0,0,R16,de Club Crest Werder Bremen,8,4,1,3,14,16,-2,13,,,,,36761,Ivan Klasni? - 5,Andreas Reinke,,Werder Bremen2005
2005,Leverkusen,16,15,1788.486572,36,1.4,2.1,1.5,0,1,1,1,2,4,R16,de Club Crest Leverkusen,10,4,2,4,21,15,6,14,,,,,22500,"Dimitar Berbatov, França... - 3",Hans-Jörg Butt,,Leverkusen2005
2005,Porto,16,16,1811.620605,73,1.125,0.75,1.25,1,1,1,2,3,3,R16,pt Club Crest Porto,8,2,3,3,6,10,-4,9,,,,,50005,Benni McCarthy - 3,Vítor Baía,,Porto2005
2005,Olympiacos,32,17,1740.741577,5,1.666666667,0.833333333,0.833333333,0,0,0,0,0,5,GR,gr Club Crest Olympiacos,6,3,1,2,5,5,0,10,,,,,32782,"Predrag ?or?evi?, Ioannis Okkas... - 1",Antonios Nikopolidis,,Olympiacos2005
2005,Dynamo Kyiv,32,18,1773.848999,7,1.625,1.75,1.25,0,0,0,0,1,5,GR,ua Club Crest Dynamo Kyiv,8,4,1,3,14,10,4,13,,,,,78333,"Florin Cernat, Diogo Rincón - 2",Oleksandr Shovkovskiy,,Dynamo Kyiv2005
2005,Shakhtar,32,19,1693.611816,1,1.6,1.5,1.3,0,0,0,0,0,1,GR,ua Club Crest Shakhtar,10,5,1,4,15,13,2,16,,,,,24780,"Julius Aghahowa, Matuzalém - 2",Jan Lašt?vka,,Shakhtar2005
2005,CSKA Moscow,32,20,1672.591187,0,1.5,1,0.7,0,0,0,0,0,0,GR,ru Club Crest CSKA Moscow,10,4,3,3,10,7,3,15,,,,,23432,Sergei Semak - 4,Igor Akinfeev,,CSKA Moscow2005
2005,Panathinaikos,32,21,1736.358276,11,1.5,1.833333333,1.333333333,0,0,0,1,2,3,GR,gr Club Crest Panathinaikos,6,2,3,1,11,8,3,9,,,,,11959,Ezequiel González - 3,Kostas Chalkias,,Panathinaikos2005
2005,Fenerbahçe,32,22,1734.802979,1,1.5,1.666666667,2.166666667,0,0,0,0,0,1,GR,tr Club Crest Fenerbahçe,6,3,0,3,10,13,-3,9,,,,,36701,Tuncay ?anl? - 5,Rü?tü Reçber,,Fenerbahçe2005
2005,Rosenborg,32,23,1572.550903,6,1.4,1.5,1.7,0,0,0,0,1,4,GR,no Club Crest Rosenborg,10,4,2,4,15,17,-2,14,,,,,20912,Thorstein Helstad - 2,Espen Johnsen,,Rosenborg2005
2005,Maccabi Tel Aviv,32,24,1473.233887,0,1.4,0.9,1.2,0,0,0,0,0,0,GR,il Club Crest Maccabi Tel Aviv,10,4,2,4,9,12,-3,14,,,,,20340,Baruch Dego - 4,Liran Strauber,,Maccabi Tel Aviv2005
2005,Valencia,32,25,1880.218628,69,1.166666667,1,1.666666667,0,2,2,3,3,3,GR,es Club Crest Valencia,6,2,1,3,6,10,-4,7,,,,,35945,Vicente Rodríguez - 2,Santiago Cañizares,,Valencia2005
2005,Paris S-G,32,26,1755.993042,3,0.833333333,0.5,1.333333333,0,0,0,0,1,1,GR,fr Club Crest Paris S-G,6,1,2,3,3,8,-5,5,,,,,40629,"Charles-Édouard Coridon, Fabrice Pancrate... - 1",Lionel Letizi,,Paris S-G2005
2005,Celtic,32,27,1728.056641,2,0.833333333,0.666666667,1.666666667,0,0,0,0,0,2,GR,sct Club Crest Celtic,6,1,2,3,4,10,-6,5,,,,,58740,"John Hartson, Stanislav Varga... - 1",David Marshall,,Celtic2005
2005,Sparta Prague,32,28,1659.677979,10,0.8,0.8,1.7,0,0,0,0,3,4,GR,cz Club Crest Sparta Prague,10,2,2,6,8,17,-9,8,,,,,14711,"Tomáš Jun, Lukáš Zelenka - 1",Jaromír Blažek,,Sparta Prague2005
2005,La Coruña,32,29,1765.187622,32,0.75,0.375,1.125,0,0,1,3,4,4,GR,es Club Crest La Coruña,8,1,3,4,3,9,-6,6,,,,,17473,,José Molina,,La Coruña2005
2005,Ajax,32,30,1733.236816,8,0.666666667,1,1.666666667,0,0,0,1,1,2,GR,nl Club Crest Ajax,6,1,1,4,6,10,-4,4,,,,,49185,"Tomáš Galásek, Nicolae Mitea... - 1","Bogdan Lobon?, Hans Vonk...",,Ajax2005
2005,Anderlecht,32,31,1671.512573,5,0.375,0.875,2.25,0,0,0,0,1,3,GR,be Club Crest Anderlecht,8,1,0,7,7,18,-11,3,,,,,21519,Christian Wilhelmsson - 2,Daniel Zítka,,Anderlecht2005
2005,Roma,32,32,1720.238037,6,0.166666667,0.666666667,2.666666667,0,0,0,0,2,2,GR,it Club Crest Roma,6,0,1,5,4,16,-12,1,,,,,19027,"Antonio Cassano, Vincenzo Montella... - 1",Ivan Pelizzoli,,Roma2005
2004,Porto,1,1,1839.724854,10,2.076923077,1.538461538,0.923076923,0,0,0,1,2,2,W,pt Club Crest Porto,13,7,6,1,20,12,8,27,,,,,45283,Benni McCarthy - 4,Vítor Baía,,Porto2004
2004,Monaco,2,2,1820.219604,1,1.692307692,2.076923077,1.461538462,0,0,0,0,0,1,F,fr Club Crest Monaco,13,6,4,4,27,19,8,22,,,,,22558,Fernando Morientes - 9,Flavio Roma,,Monaco2004
2004,Chelsea,4,3,1838.34314,7,2,1.5,0.714285714,0,0,0,1,1,1,SF,eng Club Crest Chelsea,14,8,4,2,21,10,11,28,,,,,38013,Frank Lampard - 4,Carlo Cudicini,,Chelsea2004
2004,La Coruña,4,4,1860.605103,17,1.714285714,1.428571429,1.214285714,0,0,0,2,3,3,SF,es Club Crest La Coruña,14,7,3,4,20,17,3,24,,,,,26079,Albert Luque - 4,José Molina,,La Coruña2004
2004,Real Madrid,8,5,1953.55127,156,2.1,1.8,1.1,2,2,4,4,4,4,QF,es Club Crest Real Madrid,10,6,3,1,18,11,7,21,,,,,59429,Ronaldo - 4,Iker Casillas,,Real Madrid2004
2004,Arsenal,8,6,1891.136841,14,1.7,1.6,1.1,0,0,0,1,3,4,QF,eng Club Crest Arsenal,10,5,2,3,16,11,5,17,,,,,35009,Thierry Henry - 5,Jens Lehmann,,Arsenal2004
2004,Milan,8,7,1837.316284,67,1.7,1.2,0.9,1,1,1,1,2,3,QF,it Club Crest Milan,10,5,2,3,12,9,3,17,,,,,47132,"Kaká, Andriy Shevchenko - 4",Dida,,Milan2004
2004,Lyon,8,8,1782.189087,5,1.7,1.1,1.1,0,0,0,0,1,3,QF,fr Club Crest Lyon,10,5,2,3,11,11,0,17,,,,,38740,Juninho Pernambucano - 5,Grégory Coupet,,Lyon2004
2004,Manchester Utd,16,9,1939.885132,36,2,1.875,0.625,0,0,1,4,4,4,R16,eng Club Crest Manchester Utd,8,5,1,2,15,5,10,16,,,,,66849,Ruud van Nistelrooy - 4,Tim Howard,,Manchester Utd2004
2004,Juventus,16,10,1879.090942,35,1.625,1.875,1,0,1,1,1,2,3,R16,it Club Crest Juventus,8,4,1,3,15,8,7,13,,,,,17231,David Trezeguet - 4,Gianluigi Buffon,,Juventus2004
2004,Stuttgart,16,11,1764.754883,0,1.625,1.125,0.875,0,0,0,0,0,0,R16,de Club Crest Stuttgart,8,4,1,3,9,7,2,13,,,,,46919,Kevin Kurányi - 3,Timo Hildebrand,,Stuttgart2004
2004,Loko Moscow,16,12,1637.766602,4,1.4,1.2,1.1,0,0,0,0,1,2,R16,ru Club Crest Loko Moscow,10,4,2,4,12,11,1,14,,,,,26750,Dmitri Loskov - 2,Sergei Ovchinnikov,,Loko Moscow2004
2004,Sparta Prague,16,13,1696.202148,7,1.3,1.1,1.3,0,0,0,0,2,3,R16,cz Club Crest Sparta Prague,10,3,4,3,11,13,-2,13,,,,,17994,Karel Poborský - 2,Jaromír Blažek,,Sparta Prague2004
2004,Bayern Munich,16,14,1838.988403,86,1.25,0.875,0.875,1,1,2,3,3,4,R16,de Club Crest Bayern Munich,8,2,4,2,7,7,0,10,,,,,54500,Roy Makaay - 5,Oliver Kahn,,Bayern Munich2004
2004,Celta Vigo,16,15,1793.632935,0,1.2,1.2,1.3,0,0,0,0,0,0,R16,es Club Crest Celta Vigo,10,3,3,4,12,13,-1,12,,,,,20803,José Ignacio - 2,José Manuel Pinto,,Celta Vigo2004
2004,Real Sociedad,16,16,1758.430542,0,1.125,1,1.25,0,0,0,0,0,0,R16,es Club Crest Real Sociedad,8,2,3,3,8,10,-2,9,,,,,29148,Darko Kova?evi? - 2,Sander Westerveld,,Real Sociedad2004
2004,Celtic,32,17,1805.275635,1,1.9,1.8,0.7,0,0,0,0,0,1,GR,sct Club Crest Celtic,10,6,1,3,18,7,11,19,,,,,58941,Chris Sutton - 3,Magnus Hedman,,Celtic2004
2004,Anderlecht,32,18,1750.364624,4,1.7,1.1,0.9,0,0,0,0,1,2,GR,be Club Crest Anderlecht,10,5,2,3,11,9,2,17,,,,,22053,Aruna Dindane - 2,Daniel Zítka,,Anderlecht2004
2004,PSV,32,19,1803.648682,4,1.666666667,1.333333333,1.166666667,0,0,0,0,0,4,GR,nl Club Crest PSV Eindhoven,6,3,1,2,8,7,1,10,,,,,28167,"Wilfred Bouma, John de Jong... - 2",Ronald Waterreus,,PSV2004
2004,Dynamo Kyiv,32,20,1697.500488,6,1.625,1.625,1.125,0,0,0,0,1,4,GR,ua Club Crest Dynamo Kyiv,8,4,1,3,13,9,4,13,,,,,79250,Diogo Rincón - 3,Oleksandr Shovkovskiy,,Dynamo Kyiv2004
2004,Galatasaray,32,21,1705.507568,12,1.625,1.5,1,0,0,0,1,2,4,GR,tr Club Crest Galatasaray,8,4,1,3,12,8,4,13,,,,,47929,Hakan ?ükür - 5,Faryd Mondragón,,Galatasaray2004
2004,Lazio,32,22,1774.245239,11,1.375,1.25,1.375,0,0,0,1,2,3,GR,it Club Crest Lazio,8,3,2,3,10,11,-1,11,,,,,32670,Simone Inzaghi - 3,Angelo Peruzzi,,Lazio2004
2004,Club Brugge,32,23,1663.088379,1,1.375,1,1.125,0,0,0,0,0,1,GR,be Club Crest Club Brugge,8,3,2,3,8,9,-1,11,,,,,27505,Rune Lange - 2,Dany Verlinden,,Club Brugge2004
2004,Inter,32,24,1808.524902,15,1.333333333,1.333333333,1.833333333,0,0,1,1,1,1,GR,it Club Crest Inter,6,2,2,2,8,11,-3,8,,,,,34033,"Daniele Adani, Christian Vieri - 2",Francesco Toldo,,Inter2004
2004,Ajax,32,25,1755.426147,7,1.25,1.125,1.125,0,0,0,1,1,1,GR,nl Club Crest Ajax,8,3,1,4,9,9,0,10,,,,,49365,Wesley Sonck - 4,Bogdan Lobon?,,Ajax2004
2004,Be?ikta?,32,26,1776.088745,1,1.166666667,0.833333333,1.166666667,0,0,0,0,0,1,GR,tr Club Crest Be?ikta?,6,2,1,3,5,7,-2,7,,,,,31379,"Daniel Pancu, Sergen Yalç?n - 2",Óscar Córdoba,,Be?ikta?2004
2004,Marseille,32,27,1686.098389,3,1,1.25,1.375,0,0,0,0,1,1,GR,fr Club Crest Marseille,8,2,2,4,10,11,-1,8,,,,,54935,Didier Drogba - 5,Vedran Runje,,Marseille2004
2004,Rangers,32,28,1678.599365,2,1,0.875,1.5,0,0,0,0,0,2,GR,sct Club Crest Rangers,8,2,2,4,7,12,-5,8,,,,,48425,"Emerson, Michael Mols... - 1",Stefan Klos,,Rangers2004
2004,Partizan,32,29,1641.496826,0,0.8,0.7,1.2,0,0,0,0,0,0,GR,rs Club Crest Partizan,10,1,5,4,7,12,-5,8,,,,,31441,Andrija Delibaši? - 3,?or?e Panti?,,Partizan2004
2004,Olympiacos,32,30,1741.558472,4,0.666666667,1,2.166666667,0,0,0,0,0,4,GR,gr Club Crest Olympiacos,6,1,1,4,6,13,-7,4,,,,,13005,"Nery Castillo, Ieroklis Stoltidis - 2",Fanis Katergiannakis,,Olympiacos2004
2004,Panathinaikos,32,31,1720.800903,10,0.666666667,0.833333333,2.166666667,0,0,0,1,2,2,GR,gr Club Crest Panathinaikos,6,1,1,4,5,13,-8,4,,,,,9469,Michalis Konstantinou - 2,Antonios Nikopolidis,,Panathinaikos2004
2004,AEK Athens,32,32,1666.905518,1,0.625,0.5,1.625,0,0,0,0,0,1,GR,gr Club Crest AEK Athens,8,1,2,5,4,13,-9,5,,,,,10238,Vasilios Tsiartas - 1,Chrisostomos Michailidis,,AEK Athens2004
